,1940,1950,1960,1970,1980,1990,2000,2010
mn0000577235,0.0003785724300442912,0.0001602216744534919,0.00016569056434403347,0.000191296483992621,0.00014769304191414163,9.654182893117001e-05,7.780438938353986e-05,7.458484348280863e-05
mn0000284270,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000220588,,,,4.876256258614873e-05,5.7038333721934966e-05,3.286968126792094e-05,2.050586798087722e-05,1.803971436611345e-05
mn0000492466,,,,6.679277660389306e-05,6.580296494660575e-05,4.4126879289333e-05,3.5378439810454493e-05,3.1659861466033135e-05
mn0000039637,,,,,3.773313596486939e-05,2.118420653234526e-05,1.321854049803821e-05,1.1628375946220072e-05
mn0001523656,,,7.821536571351394e-05,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000464284,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000933633,,,,9.032016153958969e-05,5.7038333721934966e-05,3.1840688714180365e-05,2.442815713218767e-05,2.1490551909658796e-05
mn0000745241,,,8.333905570435245e-05,7.630944156920129e-05,8.555260322279265e-05,7.386040616304603e-05,5.888419922102495e-05,5.306722857874805e-05
mn0000564239,,,0.00010871689757508177,0.00010011947587001725,7.873238113675608e-05,8.18396552834715e-05,6.396961482460727e-05,5.878931029682584e-05
mn0000921359,,0.0001602216744534919,7.821536571351394e-05,6.801863709046323e-05,4.294358637856658e-05,2.3952562753229193e-05,1.5900587767395637e-05,1.3987740310935174e-05
mn0000138332,,,0.0001243622062619809,0.0001228578213923181,0.00013888853348986257,0.0001371031683333918,0.00015023017939481677,0.0001516860698727872
mn0000174173,,,,6.0160518140089624e-05,5.439227961974542e-05,4.6681376034278784e-05,4.831172066319415e-05,5.010173797409702e-05
mn0002115841,,,,,,,4.251481861728658e-05,4.4272175176110595e-05
mn0000796957,,,,7.220259090840548e-05,7.78753330540082e-05,8.143313001639e-05,8.262907064540803e-05,8.552670618354096e-05
mn0000469286,,,9.015293716361417e-05,0.0001126351741964411,0.00014191657988792957,0.00014746429965061287,0.00015894559157617012,0.00015856206427144643
mn0002068671,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000750895,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000769486,,,,,3.078586874660647e-05,2.1719204262620906e-05,1.615823379318456e-05,1.6502362470752278e-05
mn0000455955,,,,,3.078586874660647e-05,1.8252465181966292e-05,1.2409319977636658e-05,1.107728334650216e-05
mn0000167320,,,,,3.078586874660647e-05,3.769327712040777e-05,4.397914673589098e-05,3.915182022920736e-05
mn0003097001,,,,,,,,9.451615888813151e-06
mn0001494649,,,,,,,,1.7477573236043582e-05
mn0000123674,,,,4.876256258614873e-05,3.8307711298035796e-05,2.9144737504866528e-05,2.1605988725104364e-05,2.018757884217822e-05
mn0000564104,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000602702,,,,,,,1.378497001339852e-05,1.2126935004556627e-05
mn0001181055,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0001943189,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000837123,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000340678,,,,,3.4067426868522535e-05,3.366987265120918e-05,2.10071327011483e-05,1.8480817904447386e-05
mn0002828345,,,,,,,,9.451615888813151e-06
mn0000225039,,,,,3.473338164203352e-05,2.244891163486517e-05,1.8587343776616315e-05,2.0755932054771264e-05
mn0003241190,,,,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,1.1056807358259237e-05
mn0000198384,,,,,3.078586874660647e-05,1.9594312342689333e-05,1.2646081516586638e-05,1.4736334335327624e-05
mn0001591840,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000057280,,,,,,1.7207217217949824e-05,1.9866791224135177e-05,2.2828211467530538e-05
mn0003112111,,,,,,,,9.451615888813151e-06
mn0002814183,,,,,,,,1.012044566774902e-05
mn0000207127,,,,,3.078586874660647e-05,2.2747164290214812e-05,1.643234550133568e-05,1.487619713094321e-05
mn0000350840,,,8.237836383107023e-05,5.391659935283466e-05,3.970809540530281e-05,4.552514364536473e-05,4.1421673986581235e-05,4.21292213160917e-05
mn0000117905,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000701032,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000945245,,,,,,1.7207217217949824e-05,1.3278151579170467e-05,1.1681048485266048e-05
mn0000060855,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.1757696276486303e-05,1.034338892739431e-05
mn0000175459,,,,,,1.7207217217949824e-05,1.1757696276486303e-05,1.034338892739431e-05
mn0000746302,,,,,,2.208504105002667e-05,4.408528147471732e-05,3.888653075303247e-05
mn0000139089,,,,,3.078586874660647e-05,2.208504105002667e-05,2.7972266040110995e-05,2.460857264098363e-05
mn0000884449,,,,,,1.8537532808516236e-05,1.4590409431864522e-05,1.583110264938907e-05
mn0000466206,,,,4.876256258614873e-05,3.078586874660647e-05,1.812180918646423e-05,1.30142580712613e-05,1.1472546190527583e-05
mn0002323948,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000132856,,,,,,2.208504105002667e-05,1.560951637661952e-05,1.3732126474002713e-05
mn0000780625,,,,,,2.395272073768398e-05,2.1859466204636428e-05,2.0317772694324844e-05
mn0000105129,,,,,,2.6727907792371114e-05,2.9326598359051658e-05,2.6570465968015995e-05
mn0000934735,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000860619,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000851807,,,,,,,1.302474236205644e-05,1.145810522562076e-05
mn0000000343,,,,,,2.208504105002667e-05,1.4545197664740604e-05,1.2795764783492498e-05
mn0000350092,,,,,,2.208504105002667e-05,1.302474236205644e-05,1.145810522562076e-05
mn0001987603,,,,,,,1.2264514710714357e-05,1.078927544668489e-05
mn0000100854,0.0005394767968755225,0.00030391581210193874,0.00020881587645796987,0.00016862015246832502,0.00013394761137732524,0.0001131271205822082,9.700960794084286e-05,9.148263453885515e-05
mn0003406269,,,,,,,,9.451615888813151e-06
mn0000307128,0.0011039203763026663,0.0006682161656315116,0.0006426206503047923,0.0006074103699862419,0.0005660555809290973,0.0005310369528592253,0.0005003540441882368,0.00048483354042310383
mn0000828153,0.0006992100956727776,0.0004930852603650998,0.0005147422423137753,0.00046136886235793563,0.0003921943530903134,0.00033848642627709884,0.0003169760248215515,0.00031086329631775303
mn0000106364,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0001028077,,,,,,1.7207217217949824e-05,1.7890199330645766e-05,5.19654646181504e-05
mn0000816517,,,,,4.181771191868921e-05,4.9040832979805335e-05,4.154399624553966e-05,4.6781778022829164e-05
mn0000662797,,,,,,2.6353136903093913e-05,2.558325464379869e-05,4.434379029172831e-05
mn0000322733,,,,,3.078586874660647e-05,2.7590756467095167e-05,3.363908091343555e-05,4.4277994559910254e-05
mn0000288301,,,,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0001589891,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000221803,,,,,,1.7207217217949824e-05,1.85092418467386e-05,1.828972368189428e-05
mn0001745765,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0001308660,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000082742,,,,,,2.269476902903628e-05,1.988923710752999e-05,1.7497281937266677e-05
mn0000671156,,0.00018293030603532055,9.787185482017183e-05,6.073125645032842e-05,4.062896972368381e-05,2.8921345265546598e-05,2.1569260748242245e-05,1.9661116433386448e-05
mn0000307875,,,,4.876256258614873e-05,3.378408867001452e-05,2.4288338955725967e-05,2.234422137742181e-05,1.9656900931200702e-05
mn0000053739,,,,6.779998066335946e-05,7.097360168036123e-05,5.6770317200300464e-05,6.073671466608315e-05,6.014758537428472e-05
mn0000259561,,,,,4.5155013109549515e-05,6.665086621388806e-05,5.189797409480788e-05,4.761569525217143e-05
mn0000282766,,,,4.876256258614873e-05,3.672392630054982e-05,2.7423366434405915e-05,2.6754107844515444e-05,2.4275968884010186e-05
mn0000757401,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0002543544,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000049367,,,,5.707408237683692e-05,4.0364199693851104e-05,2.975603342305053e-05,2.7551817082999657e-05,2.5124498138145576e-05
mn0000912905,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000344167,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,1.1056807358259237e-05
mn0000660881,,,,,3.7348984990438594e-05,4.627104334671041e-05,4.968273824933748e-05,5.167870974785165e-05
mn0000275207,,,,,3.7348984990438594e-05,2.4523952966065098e-05,1.5305425316082686e-05,1.3801879240470289e-05
mn0000862525,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0002044674,,,,,,,,9.451615888813151e-06
mn0003128268,,,,,,,,9.451615888813151e-06
mn0000319354,,,,,,,1.0744059408030193e-05,1.1792520115088693e-05
mn0002946662,,,,,,,,9.451615888813151e-06
mn0000853291,,,,,,1.929771314598276e-05,2.7936064723380418e-05,2.925853205644253e-05
mn0000161631,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,1.145810522562076e-05
mn0002034788,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000800322,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000981727,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0003294000,,,,,,,,9.451615888813151e-06
mn0000585965,,,,,3.078586874660647e-05,2.3447167082600055e-05,2.5313786025544525e-05,2.4945758257454884e-05
mn0000757176,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000268990,,,,,,2.9239182670406046e-05,4.496662242662239e-05,3.998671141095958e-05
mn0000672182,,,7.821536571351394e-05,0.00016645736950901996,0.00017468610850570828,0.00014456081457365726,0.00012920395193606133,0.0001257456433029591
mn0001926946,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000247065,,,,,,1.7207217217949824e-05,1.3937015543666938e-05,1.2260700960343802e-05
mn0002877110,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0002931883,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000751408,,,,,,,1.2047306810330905e-05,1.0598181224131783e-05
mn0000259502,,,,,,,1.2047306810330905e-05,1.0598181224131783e-05
mn0000134902,,0.0001602216744534919,7.821536571351394e-05,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0003343897,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000654093,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000226299,,,,,,,1.1290744029878542e-05,9.932551517056966e-06
mn0000276626,,,,8.858859491652964e-05,9.401776263479533e-05,9.056993560939814e-05,7.826922295566701e-05,6.953247669139881e-05
mn0000087859,,,0.00015433875986311466,0.0002060475340832747,0.0001864418399576307,0.00012849674438416623,9.624899327041944e-05,8.48967585612599e-05
mn0000948171,,,,,8.97925983815023e-05,6.544618652449158e-05,6.0304245578904946e-05,5.390730964451232e-05
mn0000609184,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000216846,,,7.821536571351394e-05,5.4699362436640297e-05,4.766245337360336e-05,3.0037635976251954e-05,3.166268627961602e-05,3.226405754127432e-05
mn0000676818,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,1.078927544668489e-05
mn0001165244,,,,,,3.1840688714180365e-05,1.9866791224135177e-05,1.860185549618332e-05
mn0000660401,,,9.153695968969407e-05,9.16080572417313e-05,0.00010123488485179868,8.582490079995349e-05,8.561897701959048e-05,9.140818089493509e-05
mn0000517365,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000580058,,,,,3.078586874660647e-05,2.17339158269752e-05,1.4040013040833253e-05,1.2634523280568583e-05
mn0000390188,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000083194,,,,,,2.6753815289300226e-05,2.496028098388469e-05,2.4923920128500538e-05
mn0000281229,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0001041581,,,,,,,1.1757696276486303e-05,1.034338892739431e-05
mn0000902138,,,,5.4699362436640297e-05,3.453622088593911e-05,2.7714231680916953e-05,1.7729731266564025e-05,1.721488204903859e-05
mn0000846670,,,,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000424952,,,,6.95413620628692e-05,4.4474654055170614e-05,2.6734961100035933e-05,1.778002477605592e-05,1.5721804692886436e-05
mn0000010538,,,,,5.7881950129939214e-05,3.6859929383180895e-05,2.847337921427147e-05,2.5289863088675387e-05
mn0001193908,,,,,3.7348984990438594e-05,2.086558509200746e-05,1.302474236205644e-05,1.145810522562076e-05
mn0000692974,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000860553,,,,,5.7038333721934966e-05,3.1840688714180365e-05,2.1691337587356174e-05,1.9082764705489667e-05
mn0000163256,,,,,,,1.256860577125119e-05,1.1056807358259237e-05
mn0000771136,,,,,,,1.256860577125119e-05,1.1056807358259237e-05
mn0000757157,,,,,3.078586874660647e-05,2.0198687461550687e-05,1.925432687855776e-05,1.7661181798870485e-05
mn0000545074,,,,,7.130399631748682e-05,7.130732046980495e-05,7.877083533275106e-05,8.569649365879955e-05
mn0002840698,,,,,,,,9.451615888813151e-06
mn0000162269,,,,,,2.9721880255013166e-05,3.515717099753246e-05,4.322682391272565e-05
mn0000195644,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0003547831,,,,,,,,9.451615888813151e-06
mn0002766592,,,,,,,,2.376457315804075e-05
mn0000101903,,0.0001602216744534919,7.821536571351394e-05,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000805833,,,,,3.4248686886147944e-05,2.5657209202404215e-05,2.079234388882362e-05,2.0745638901711364e-05
mn0000765011,,,,,3.662497353397075e-05,2.1542514295331418e-05,1.4236773126016915e-05,1.2930612312339092e-05
mn0000479149,,,,,,1.7207217217949824e-05,2.1393910983567715e-05,1.996753770638193e-05
mn0003359573,,,,,,,,9.451615888813151e-06
mn0000219334,,,,4.876256258614873e-05,5.957102879383398e-05,6.110910604485667e-05,5.164444595741661e-05,5.0678984892372076e-05
mn0000199871,,,,7.208938395311342e-05,5.718007962704805e-05,4.1753468521556904e-05,3.189177970329579e-05,2.963982870748524e-05
mn0000201678,,0.0001602216744534919,8.297307784786399e-05,5.515531097538543e-05,3.649941510673681e-05,2.4298719392234886e-05,1.7341290889733002e-05,1.5295413566469535e-05
mn0000882950,,0.0003215238044158047,0.00020921745825897632,0.00015058752357184258,0.0001052973059820877,7.417856877925715e-05,5.5950950512280705e-05,5.1650179091612934e-05
mn0000339713,,,,,3.697460698441126e-05,2.9103747923168364e-05,3.631181187701045e-05,4.019506695115388e-05
mn0000108489,,,,4.876256258614873e-05,4.793332037966498e-05,3.213227811443463e-05,3.114448082517034e-05,3.971876374647739e-05
mn0003373673,,,,,,,,9.451615888813151e-06
mn0000041285,,,,,,,1.2047306810330905e-05,1.8624138571362216e-05
mn0000933898,,,,,,2.0133911517195933e-05,1.3853369405362766e-05,2.6013359548710574e-05
mn0000508297,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000567317,,,,,,2.4523952966065094e-05,1.5305425316082683e-05,1.3464594562428366e-05
mn0000165620,,,,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000773481,,0.0001602216744534919,9.285447997305254e-05,8.424347197567301e-05,5.9422719288784806e-05,3.718219292965181e-05,2.4071893839679055e-05,2.129184800866353e-05
mn0001331187,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0002331712,,,,,,,,9.451615888813151e-06
mn0000904424,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000433730,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000127889,,,,,,1.9036401154978643e-05,2.160771429680443e-05,1.9008337624188398e-05
mn0000754764,,,7.821536571351394e-05,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000199185,0.0003785724300442912,0.0001602216744534919,0.00022523309891235853,0.00023148695443176443,0.00015790913171813374,0.00013326258210954697,0.00012052237850303608,0.00011806275004015797
mn0000370760,,0.0001602216744534919,0.00013372200728093114,0.00013880402698527078,0.00010079244201414913,5.6229807874564595e-05,3.5071344250976816e-05,3.197845107490071e-05
mn0000239790,0.0003785724300442912,0.0001602216744534919,7.821536571351394e-05,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0003765626,,,,,,,,9.451615888813151e-06
mn0002089591,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000960874,,,,,3.078586874660647e-05,2.235182986476989e-05,1.4256099978251364e-05,1.3148213179245419e-05
mn0000857046,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000136045,,,8.558274916075383e-05,6.0259486620239276e-05,5.895007904833019e-05,5.266755624320659e-05,3.398889409217786e-05,2.9969372523622447e-05
mn0000806900,,,,5.9438528981091395e-05,4.02136641114744e-05,2.5685422394150275e-05,1.6048904316224686e-05,1.413761938898128e-05
mn0000241499,,,,6.0259486620239276e-05,4.8956012636970026e-05,4.017300285420282e-05,2.6421195036863636e-05,2.3311565975439818e-05
mn0000009218,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.9106563572793098e-05,1.9709855381003933e-05
mn0000149539,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000040455,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000308932,,,,4.876256258614873e-05,4.8140535994384154e-05,6.200309492105772e-05,6.445788025013476e-05,6.302687987531631e-05
mn0000466935,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000676337,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000048168,,,,,3.95366904050493e-05,2.2956081020040396e-05,1.4327989764357152e-05,1.2604670560939391e-05
mn0000884497,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0002464580,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0003052784,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000080118,,,8.931669402699738e-05,6.664037367989386e-05,6.509779903201227e-05,6.63003154163065e-05,7.765024639639887e-05,7.57725277169191e-05
mn0001159754,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000305468,,,,4.876256258614873e-05,6.010112130238996e-05,3.232847109738805e-05,2.0170882284672013e-05,1.7745105147617928e-05
mn0000043348,,,,4.876256258614873e-05,3.603636174167217e-05,2.0133911517195933e-05,1.256860577125119e-05,1.1056807358259237e-05
mn0000859868,,,,4.876256258614873e-05,3.929324649425052e-05,2.6787930548103247e-05,1.7247476088708505e-05,1.5362590924288996e-05
mn0000480096,,,,,,1.7207217217949824e-05,1.1757696276486303e-05,1.034338892739431e-05
mn0000413990,,0.0001602216744534919,7.821536571351394e-05,5.5688829078388895e-05,3.5161279575827886e-05,1.9646129133988246e-05,1.3602839063486218e-05,1.1966631934787846e-05
mn0000605525,,,,,4.577696836364671e-05,2.5552945519805672e-05,1.650451970455216e-05,1.4519243535133352e-05
mn0000495338,,,,,,3.1210320865963635e-05,3.564220990253907e-05,4.600119242759252e-05
mn0000793845,,,,,3.078586874660647e-05,1.8833158495308773e-05,1.258849606025096e-05,1.8997154930364122e-05
mn0003521940,,,,,,,,9.451615888813151e-06
mn0000158656,,,,,,1.9646129133988246e-05,2.8101636431367355e-05,3.669757804832674e-05
mn0000132914,,,,,4.041177257089359e-05,2.9819980764683124e-05,2.883107160209882e-05,3.454876793564954e-05
mn0002639628,,,,,,,1.0744059408030193e-05,4.153201589704254e-05
mn0002225385,,,,,,,,1.0024898556472468e-05
mn0000394427,,,,,,,1.1314230146536754e-05,1.373690382956654e-05
mn0000852100,,,,,3.603636174167217e-05,2.592839606537525e-05,2.717385506367875e-05,3.10683623572713e-05
mn0002233402,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0001625299,,,,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.9866791224135177e-05,1.7477573236043582e-05
mn0000039661,0.0008612855305379851,0.00036459935868994955,0.00032774646324857797,0.0002648402446474642,0.00017883199184605625,0.00011244551985367074,7.747099594688059e-05,6.985888628120192e-05
mn0000064817,0.0008513619619452108,0.0006601374732227046,0.0006387744458699005,0.0006341745993280204,0.0005352017988462331,0.0004213839739184253,0.00034583396545114794,0.0003282375825226898
mn0001957543,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0003545410,,,,,,,,9.451615888813151e-06
mn0000929800,,,,,,3.2276208699187225e-05,5.442513670215745e-05,6.600581099113628e-05
mn0000200058,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000130805,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000616984,,,,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000332536,,,,5.9894062305820415e-05,3.781777900785518e-05,2.234635304103079e-05,1.4016348448337044e-05,1.275209092581706e-05
mn0003174420,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000533546,,,,,,1.7207217217949824e-05,1.378497001339852e-05,1.292953073927967e-05
mn0000160499,,0.00018053823430740713,8.875331729110242e-05,6.40875067708125e-05,4.181004635884804e-05,2.4782992496440445e-05,1.692149963056977e-05,1.51669339451025e-05
mn0001605637,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000553644,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000543313,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000502163,,,,0.00011810680459164153,8.925729502798275e-05,6.887605802281092e-05,5.8019889475461724e-05,5.47331393933863e-05
mn0000249303,,,,5.2540526127370635e-05,4.105793304357144e-05,2.944527639448417e-05,1.9977992239322683e-05,2.040376407784521e-05
mn0000801138,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000319089,,,,,,1.9663184462072432e-05,2.0279756508207498e-05,1.8642296710013122e-05
mn0000019266,,,,,,1.7207217217949824e-05,1.5305425316082683e-05,1.3464594562428366e-05
mn0000679768,,,,4.876256258614873e-05,3.078586874660647e-05,3.1840688714180365e-05,2.370125176458744e-05,2.0850420016462804e-05
mn0001560424,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000074776,,,0.00011151935065396425,6.95413620628692e-05,5.59100542551662e-05,3.1040532343080405e-05,1.9364445212857086e-05,1.703547129958061e-05
mn0000387633,,,,,4.4097714874210536e-05,2.8346451286055457e-05,2.1766121535744936e-05,1.9415036512470662e-05
mn0000187464,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000178852,,,,,3.078586874660647e-05,1.7207217217949824e-05,1.5102697942391465e-05,1.3286239954712134e-05
mn0003065762,,,,,,,,9.451615888813151e-06
mn0000078020,,,,4.876256258614873e-05,3.078586874660647e-05,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0002315384,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000266063,,,,,,,1.0744059408030193e-05,5.286398046486163e-05
mn0000413000,,,,,,3.1999415759818896e-05,3.768179508844649e-05,4.2063444796738734e-05
mn0000030928,,,,,3.078586874660647e-05,2.1341759572084932e-05,2.2101441386984055e-05,3.096321763061823e-05
mn0001055285,,,,,,1.7207217217949824e-05,2.5829167092191303e-05,3.296805741604567e-05
mn0000205254,0.0004107533034105375,0.0002146353239547767,0.00011437875954299696,7.903714444462101e-05,5.29856453987939e-05,3.1610345088943726e-05,2.206127679540284e-05,2.007564299239884e-05
mn0000315336,0.0005853409232304639,0.00036621996492716176,0.00021263753407162954,0.00015553547068462322,0.00012350940141915874,9.448446547908193e-05,8.052570412312145e-05,8.160200495101826e-05
mn0003026059,,,,,,,,9.451615888813151e-06
mn0000092201,,,,,,2.103982907056597e-05,1.646025313122899e-05,1.4843763451483227e-05
mn0001575808,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000940507,,,,6.95413620628692e-05,4.719365935618678e-05,4.179957903800393e-05,2.94677198650053e-05,2.609282217365604e-05
mn0003504404,,,,,,,,9.451615888813151e-06
mn0001062118,,,,,,,1.0744059408030193e-05,1.4356367601009524e-05
mn0000388773,,,,,,,4.829184256517698e-05,5.8057039841994514e-05
mn0000021670,,,,,,1.7207217217949824e-05,1.3854081618065984e-05,1.7092489423928988e-05
mn0000413104,,,,,,,,1.034338892739431e-05
mn0003627291,,,,,,,,9.451615888813151e-06
mn0000316269,,,,,3.95366904050493e-05,2.208504105002667e-05,1.5088217415699232e-05,1.327350033987526e-05
mn0002148490,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0002153622,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0001718658,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0002199971,,,,,,,1.9866791224135177e-05,1.7477573236043582e-05
mn0000061690,,,,5.084044253382078e-05,3.34292795129015e-05,2.0741065288123364e-05,1.6540961453937767e-05,1.5281178686799574e-05
mn0002037706,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000740551,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000554676,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000043190,,,,,3.429969185677036e-05,5.2314676531753356e-05,4.996734076340804e-05,4.591502493172225e-05
mn0000673117,,,,,,1.7207217217949824e-05,1.0744059408030193e-05,9.451615888813151e-06
mn0000168577,,,,,,2.208504105002667e-05,1.378497001339852e-05,1.2126935004556627e-05
mn0000109669,,,,,,2.5743408924084306e-05,1.6065652967424765e-05,1.4133424341364234e-05
mn0000818091,,,,,,2.208504105002667e-05,1.378497001339852e-05,1.2126935004556627e-05
mn0000927010,,,,,,1.9646129133988246e-05,1.2264514710714357e-05,1.078927544668489e-05
mn0002058074,,,,,,,1.0744059408030193e-05,9.451615888813151e-06
mn0000399733,,,,,3.078586874660647e-05,1.9646129133988246e-05,2.5948612434871835e-05,2.8968717069689296e-05
mn0000222601,,,,,3.266104481627279e-05,1.9713780405304858e-05,1.3025349274074808e-05,1.1780222711768133e-05
mn0000286662,,,0.00010041802234048082,5.915196232450897e-05,4.359957188932633e-05,3.824951096719688e-05,2.4580809574474453e-05,2.1946435351593344e-05
mn0000672468,,,,,3.266104481627279e-05,2.034092918371474e-05,1.3416323494765021e-05,1.2124192312363723e-05
mn0000293391,,,,4.876256258614873e-05,3.266104481627279e-05,1.8250433255681805e-05,1.2113076092464309e-05,1.097762697704509e-05
mn0000327130,,,,4.876256258614873e-05,3.266104481627279e-05,1.9713780405304858e-05,1.432859667637552e-05,1.2926788047086765e-05
