,1940,1950,1960,1970,1980,1990,2000,2010
mn0000563551,,,,,,0.0,9.464498665505687e-06,8.691646458588651e-06
mn0000929862,,,,0.00013848018002423403,0.0011938281337988512,0.0014313042760215246,0.0010884173465331541,0.001016922635654872
mn0000027116,,,,,6.757517738484064e-05,0.00042663877458333906,0.00045429593594427305,0.00042589067647084386
mn0000945806,,,,,2.2525059128280213e-05,2.7525082231183165e-05,1.8928997331011375e-05,1.7383292917177302e-05
mn0000425732,,,,,,0.0,0.0,0.0
mn0000350840,,,5.5862800960840175e-05,6.924009001211702e-05,9.010023651312085e-05,0.000165150493387099,0.00013250298131707962,0.00012168305042024111
mn0000204386,,,0.0002793140048042009,0.0004500605850787606,0.0006532267147201261,0.0007844648435887203,0.0008234113838989949,0.0008170147671073332
mn0000980360,,,,,,,0.0,0.0
mn0000921306,,,,,0.0002027255321545219,0.0003440635278897896,0.000302863957296182,0.0002955159795920141
mn0000137390,,,,0.0,0.0008334271877463678,0.0016652674749865815,0.0024134471597039506,0.0025031941800735314
mn0000807949,,,,,2.2525059128280213e-05,0.00012386287004032424,0.00017036097597910237,0.00016514128271318435
mn0000104714,,,,0.001765622295308984,0.003311183691857191,0.00356449814893822,0.003208465047606428,0.0031898342503020346
mn0000002411,,,0.00016758840288252054,0.0007616409901332872,0.0011037278972857304,0.000990902960322594,0.0009937723598780973,0.0009908476962791062
mn0000798662,,0.00012943308309603936,0.00011172560192168035,0.0004154405400727021,0.0004955513008221647,0.0007156521380107623,0.000728766397243938,0.0007040233631456806
mn0000024329,,,,,,2.7525082231183165e-05,8.518048798955119e-05,8.69164645858865e-05
mn0000225948,,,,,9.010023651312085e-05,0.00027525082231183163,0.0002839349599651706,0.0002607493937576595
mn0000510042,,,,,,4.128762334677475e-05,0.00010410948532056258,0.00012168305042024111
mn0000769444,,,,0.0,0.0,0.00028901336342742327,0.0011452043385261883,0.0014080467262913613
mn0000317131,,,,,,0.0,1.8928997331011375e-05,1.7383292917177302e-05
mn0000770871,,,,,,,9.464498665505687e-06,8.691646458588651e-06
mn0000505528,,,,,,,9.464498665505687e-06,8.691646458588651e-06
mn0000951964,,,,,,1.3762541115591582e-05,3.785799466202275e-05,3.4766585834354605e-05
mn0000290812,,,,0.0003808204950666436,0.0018921049667755378,0.0018441805094892721,0.0022052281890628253,0.002242444786315872
mn0000378288,,,,,9.010023651312085e-05,0.0005367391035080717,0.0007855533892369721,0.0008604729994002764
mn0000334193,,,,,0.0008334271877463678,0.0013349664882123834,0.002120047701073274,0.0021468366752713966
mn0000497406,,,,,,,9.464498665505687e-06,8.691646458588651e-06
mn0000660941,,,,,2.2525059128280213e-05,0.00011010032892473266,0.00010410948532056258,0.0001042997575030638
mn0000493848,,,,,,0.0005917892679704381,0.0009559143652160745,0.0009995393427376948
mn0000351733,,,,,4.5050118256560425e-05,0.0005367391035080717,0.000577334418595847,0.0006605651308527374
mn0000016757,,,,,,,9.464498665505687e-06,8.691646458588651e-06
mn0000481354,,,,,0.0,8.25752466935495e-05,0.0001419674799825853,0.00013906634333741842
mn0000492162,,,,,,8.25752466935495e-05,0.00022714796797213653,0.00023467445438189356
mn0000239921,,,,,0.0005180763599504449,0.0008808026313978613,0.0013155653145052906,0.0014515049585843045
mn0000279718,,,,,2.2525059128280213e-05,2.7525082231183165e-05,2.8393495996517066e-05,2.607493937576595e-05
mn0000385523,,,,,,,9.464498665505687e-06,8.691646458588651e-06
mn0000764504,,,,,,,9.464498665505687e-06,8.691646458588651e-06
mn0000308447,,,,,,0.0,9.464498665505687e-06,1.7383292917177302e-05
mn0000009267,,,,,,0.0,9.464498665505687e-06,8.691646458588651e-06
mn0000753098,,,,,0.0,2.7525082231183165e-05,2.8393495996517066e-05,4.345823229294325e-05
mn0000388762,,,,,,0.0,3.785799466202275e-05,6.0841525210120555e-05
mn0000516202,,,0.0,0.0,2.2525059128280213e-05,1.3762541115591582e-05,9.464498665505687e-06,8.691646458588651e-06
mn0000194018,,0.00012943308309603936,0.0005027652086475615,0.0003808204950666436,0.00024777565041108235,0.000165150493387099,0.00012303848265157394,0.00011299140396165246
mn0000180228,,0.008672016567434637,0.00921736215853863,0.007547169811320755,0.005631264782070053,0.0037158861012097275,0.0027163111170001326,0.002590110644659418
mn0000962153,,,,,,0.0,0.0,0.0
mn0000051902,,,,,,1.3762541115591582e-05,9.464498665505687e-06,8.691646458588651e-06
mn0000295545,,,0.0004469024076867214,0.00027696036004846807,0.00027030070953936255,0.00020643811673387374,0.0001608964773135967,0.00014775798979600705
mn0000756656,,,0.000949667616334283,0.0007270209451272286,0.0005631264782070053,0.00042663877458333906,0.000425902439947756,0.00042589067647084386
mn0000069153,,0.0002588661661920787,0.0013407072230601643,0.0012463216202181064,0.0010361527199008898,0.000756939761357537,0.0005489409225993299,0.0005041154945981417
mn0000227487,,,,,2.2525059128280213e-05,2.7525082231183165e-05,1.8928997331011375e-05,1.7383292917177302e-05
mn0000307913,,,,,,4.128762334677475e-05,2.8393495996517066e-05,2.607493937576595e-05
mn0000517264,,,0.0002793140048042009,0.00020772027003635105,0.0001802004730262417,0.00012386287004032424,9.464498665505689e-05,8.69164645858865e-05
mn0000013377,,,,,2.2525059128280213e-05,2.7525082231183165e-05,1.8928997331011375e-05,1.7383292917177302e-05
mn0000934721,,,0.0008938048153734428,0.0007270209451272286,0.0005406014190787251,0.0003853511512365643,0.0002933994586306763,0.0002694410402162482
mn0000855405,,,,3.462004500605851e-05,0.00013515035476968128,0.000165150493387099,0.00013250298131707962,0.00012168305042024111
mn0000084383,,,,0.0,0.0,1.3762541115591582e-05,9.464498665505687e-06,8.691646458588651e-06
mn0000800426,,,,,6.757517738484064e-05,8.25752466935495e-05,7.57159893240455e-05,6.953317166870921e-05
mn0000584123,,,,,,,0.0,0.0
mn0000312354,,,,,0.0,8.25752466935495e-05,0.000151431978648091,0.00013906634333741842
mn0000243008,,,,,,0.0006743645146639875,0.0011641333358571996,0.001242905443578177
mn0000743028,,,,,,,0.0,0.0
mn0000487535,,0.0,5.5862800960840175e-05,3.462004500605851e-05,9.010023651312085e-05,9.633778780914108e-05,0.00010410948532056258,0.0001042997575030638
mn0000000584,,,,,0.0,0.0,9.464498665505687e-06,8.691646458588651e-06
mn0000410869,,,,,,,9.464498665505687e-06,8.691646458588651e-06
mn0003738879,,,,,,,,0.0
mn0000483623,,,,,,9.633778780914108e-05,0.00011357398398606826,0.00011299140396165246
mn0000036641,,,,,,,0.0,1.7383292917177302e-05
mn0000919805,,,,,,0.0,0.00010410948532056258,0.0001912162220889503
mn0000545523,,,,,,,1.8928997331011375e-05,0.00014775798979600705
mn0000924367,,,,,,0.00012386287004032424,0.00038804444528573324,0.0004432739693880212
mn0002663287,,,,,,,,1.7383292917177302e-05
mn0000192537,,,,,,,1.8928997331011375e-05,4.345823229294325e-05
mn0000040312,,,5.5862800960840175e-05,6.924009001211702e-05,6.757517738484064e-05,5.505016446236633e-05,3.785799466202275e-05,3.4766585834354605e-05
mn0000100160,,,0.004748338081671415,0.005989267786048122,0.005248338776889289,0.004624213814838772,0.00412652141816048,0.0038764743205305383
mn0000894465,,,0.009720127367186191,0.010870694131902371,0.009325374479108008,0.00712899629787644,0.005858524673948021,0.005519195501203793
mn0000812388,,,,,,0.0,2.8393495996517066e-05,2.607493937576595e-05
mn0000625739,,,,6.924009001211702e-05,0.00013515035476968128,0.0004128762334677475,0.00045429593594427305,0.00046065726230519845
mn0000274822,,0.00012943308309603936,0.00016758840288252054,0.00013848018002423403,9.010023651312085e-05,8.25752466935495e-05,5.678699199303413e-05,5.21498787515319e-05
mn0000807028,,,0.0,0.0,4.5050118256560425e-05,6.881270557795791e-05,5.678699199303413e-05,5.21498787515319e-05
mn0000894956,,0.0005177323323841574,0.001005530417295123,0.0008308810801454042,0.0005856515373352855,0.0003991136923521559,0.0002839349599651706,0.0002607493937576595
mn0000830425,,,,0.0,4.5050118256560425e-05,9.633778780914108e-05,7.57159893240455e-05,6.953317166870921e-05
mn0000021009,,,,,0.0,5.505016446236633e-05,4.7322493327528444e-05,4.345823229294325e-05
mn0000617844,,0.0010354646647683149,0.0014524328249818446,0.0013501817552362817,0.0012163531929271314,0.001156053453709693,0.0008328758825645006,0.0007648648883558012
mn0000126497,,,,,0.0,0.0,0.0,0.0
mn0000046699,,0.0011648977478643542,0.0026814144461203286,0.0019041024753332178,0.001599279198107895,0.0011835785359408761,0.0008707338772265234,0.0008257064135659218
mn0000011754,,,,,2.2525059128280213e-05,2.7525082231183165e-05,2.8393495996517066e-05,2.607493937576595e-05
mn0000165011,,,0.0005027652086475615,0.0005193006750908776,0.00047302624169388445,0.0003165384456586064,0.0002460769653031479,0.00023467445438189356
mn0000490549,,,5.5862800960840175e-05,0.00013848018002423403,0.00015767541389796147,0.00013762541115591582,9.464498665505689e-05,8.69164645858865e-05
mn0000237205,,,,,0.0010136276607726096,0.0013624915704435667,0.0015048552878154044,0.0015036548373358366
mn0000175286,,0.0,0.0002793140048042009,0.0004846806300848191,0.0004955513008221647,0.0006055518090860297,0.0007003729012474209,0.000721406656062858
mn0000674150,,,,,2.2525059128280213e-05,1.3762541115591582e-05,9.464498665505687e-06,8.691646458588651e-06
mn0000473554,,,0.0,0.0,4.5050118256560425e-05,5.505016446236633e-05,5.678699199303413e-05,5.21498787515319e-05
mn0000325401,0.0,0.00012943308309603936,0.0003910396067258812,0.00034620045006058506,0.00029282576866764275,0.00022020065784946532,0.00017982547464460806,0.00016514128271318435
mn0000016132,,,,,,0.0,2.8393495996517066e-05,4.345823229294325e-05
mn0000490952,,,,,0.0003604009460524834,0.0004541638568145222,0.00044483143727876736,0.0004171990300122552
mn0000357406,,,,,0.0002027255321545219,0.0017753678039113142,0.0022052281890628253,0.002433661008404822
mn0000825087,,,,,6.757517738484064e-05,0.00017891303450269058,0.00013250298131707962,0.00013037469687882976
mn0000134729,,,,,6.757517738484064e-05,0.0005780267268548465,0.0005867989172613526,0.0005649570198082623
mn0000420133,,,,,0.0002027255321545219,0.0005092140212768886,0.0005394764239338242,0.0005823403127254396
mn0000165663,,,,0.0,0.00024777565041108235,0.00030277590454301485,0.00020821897064112515,0.0001912162220889503
mn0000446509,,,,,0.0014416037842099336,0.0021194313318011037,0.002120047701073274,0.002042536917768333
mn0000571752,,,,,,,0.0,0.0
mn0000154544,,,,,0.0,0.0006055518090860297,0.001154668837191694,0.0011994472112852339
mn0000130764,,,,,,9.633778780914108e-05,0.0001419674799825853,0.00013037469687882976
mn0000583618,,,,,,0.0003853511512365643,0.0008896628745575347,0.0008257064135659218
mn0000636394,,,,,,1.3762541115591582e-05,3.785799466202275e-05,3.4766585834354605e-05
mn0000852688,,,,,,0.00019267557561828216,0.0010410948532056257,0.0010082309891962834
mn0000766078,,,,,,0.00012386287004032424,0.00047322493327528443,0.00046065726230519845
mn0000757342,,,,,,0.00015138795227150742,0.000605727914592364,0.0007735565348143899
mn0000329602,,,,,,0.0,0.0,0.0
mn0000336783,,,0.00016758840288252054,0.00034620045006058506,0.0006532267147201261,0.0015001169815994826,0.0022430861837248483,0.0021729116146471626
mn0000379125,,,0.0002793140048042009,0.0011424614851999308,0.003063408041446109,0.003702123560094136,0.004069734426167446,0.003911240906364893
mn0000671588,,,,,0.00027030070953936255,0.0004128762334677475,0.000302863957296182,0.00027813268667483684
mn0000564631,,,,3.462004500605851e-05,0.00045050118256560425,0.0004128762334677475,0.0002933994586306763,0.0002694410402162482
mn0000775502,,,,0.00010386013501817553,0.0003378758869242032,0.00020643811673387374,0.0001419674799825853,0.00013037469687882976
mn0000660507,,,0.0,0.00027696036004846807,0.0006307016555918459,0.0006881270557795792,0.0007666243919059607,0.0008083231206487445
mn0000387815,,,,0.0005885407651029947,0.0006757517738484064,0.0011285283714785098,0.0011262753411951769,0.0011472973325337018
mn0000566984,,,,,0.00013515035476968128,0.00015138795227150742,0.00011357398398606826,0.0001042997575030638
mn0000128099,,0.002200362412632669,0.00631249650857494,0.006127747966072356,0.005023088185606487,0.0036745984778629526,0.0028109561036551893,0.0026509521698695384
mn0000475362,,,,3.462004500605851e-05,9.010023651312085e-05,0.00013762541115591582,0.0003123284559616877,0.0004171990300122552
mn0003683221,,,,,,,,0.0
mn0001035294,,,,,,,0.0,0.00027813268667483684
mn0001013175,,,,,,,1.8928997331011375e-05,7.822481812729786e-05
mn0000388773,,,,,,,0.00010410948532056258,0.00014775798979600705
mn0000278439,,,,,,5.505016446236633e-05,0.00011357398398606826,0.00016514128271318435
mn0000725395,,,,,0.0,0.0,1.8928997331011375e-05,3.4766585834354605e-05
mn0000780734,,,,,,0.0,4.7322493327528444e-05,9.560811104447515e-05
mn0000007689,,,,,,0.0003440635278897896,0.0004353669386132617,0.0005128071410567304
mn0000502371,,,,,,0.000165150493387099,0.0004069734426167446,0.0005041154945981417
mn0000208774,,,,3.462004500605851e-05,0.00022525059128280213,0.0006193143502016212,0.0006814439039164095,0.0006866400702285034
mn0000628467,,,,,,8.25752466935495e-05,0.00036911544795472187,0.0004693489087637871
mn0000122754,,,,0.0,4.5050118256560425e-05,9.633778780914108e-05,0.00026500596263415925,0.0002607493937576595
mn0000463742,,,,,,0.0,9.464498665505687e-06,3.4766585834354605e-05
mn0000272689,,,,,,1.3762541115591582e-05,0.00021768346930663084,0.00042589067647084386
mn0000558954,,,,,,,2.8393495996517066e-05,3.4766585834354605e-05
mn0000113753,,,,,,0.000165150493387099,0.0005016184292718015,0.0007474815954386239
mn0000161920,,,,0.0,9.010023651312085e-05,9.633778780914108e-05,0.00019875447197561946,0.00019990786854753897
mn0000150962,,,,,,0.0,2.8393495996517066e-05,4.345823229294325e-05
mn0000025335,,,,,,0.0,2.8393495996517066e-05,5.21498787515319e-05
mn0001347401,,,,,,0.0,0.0,0.0
mn0000346336,,,0.0020669236355510866,0.0032542842305694998,0.003333708750985471,0.003289247326626388,0.0031327490582823826,0.0030681511998817937
mn0000685647,,,0.0002793140048042009,0.0012809416652241649,0.0012388782520554116,0.0011422909125941014,0.0009559143652160745,0.0009039312316932197
mn0000199995,,,0.00011172560192168035,0.0010386013501817552,0.00105867777902917,0.0009358527958602276,0.0007666243919059607,0.0007300983025214467
mn0000203008,,,0.0,0.00013848018002423403,0.0006532267147201261,0.0008808026313978613,0.0008044823865679835,0.0007561732418972126
mn0000537726,,,,,,,0.0,0.0
mn0000536275,,,,0.0004500605850787606,0.000427976123437324,0.0003853511512365643,0.00034072195195820475,0.0003215909189677801
mn0000629564,,,,0.0007616409901332872,0.0015317040207230544,0.0015689296871774405,0.001552177781142933,0.0015210381302530138
mn0000044764,,,,0.0004846806300848191,0.00105867777902917,0.0012111036181720594,0.0014953907891498987,0.0014949631908772478
mn0000899530,,,,,0.0007658520103615272,0.0017478427216801311,0.0024796986503624902,0.0025205774729907086
mn0000640269,,,,,6.757517738484064e-05,4.128762334677475e-05,6.625149065853981e-05,7.822481812729786e-05
mn0000895443,,,,3.462004500605851e-05,0.00022525059128280213,0.00037158861012097274,0.0005300119252683185,0.0005388820804324964
mn0000308645,,,,,0.0,0.000165150493387099,0.0004069734426167446,0.00039112409063648927
mn0000748222,,,,0.00020772027003635105,0.0005406014190787251,0.0005917892679704381,0.0007666243919059607,0.0008430897064830991
mn0000498691,,,,6.924009001211702e-05,0.0001802004730262417,0.00020643811673387374,0.00036911544795472187,0.0003563575048021347
mn0000238297,,,,0.0,2.2525059128280213e-05,4.128762334677475e-05,0.00010410948532056258,0.00011299140396165246
mn0000477875,,0.0,0.0007820792134517624,0.0009347412151635797,0.000743326951233247,0.0005229765623924801,0.0004069734426167446,0.00037374079771931195
